,id,Name,Intention,talks,detailDes
,20166,铁甲哥布林,战胜铁甲哥布林[count 1],,面对铁甲哥布林，头要铁，比铁甲还铁！
,20167,铁甲哥布林,战胜铁甲哥布林[count 1],,面对铁甲哥布林，头要铁，比铁甲还铁！
,20168,铁甲哥布林,战胜铁甲哥布林[count 1],,面对铁甲哥布林，头要铁，比铁甲还铁！
,20169,铁甲哥布林,战胜铁甲哥布林[count 1],,面对铁甲哥布林，头要铁，比铁甲还铁！
,20170,铁甲哥布林,战胜铁甲哥布林[count 1],,面对铁甲哥布林，头要铁，比铁甲还铁！
,20171,疯狂的先驱者1号,阻止先驱者1号,,疯狂的先驱者1号！阻止哥布林利用它为非作歹！
,20172,疯狂的先驱者1号,阻止先驱者1号,,疯狂的先驱者1号！阻止哥布林利用它为非作歹！
,20173,疯狂的先驱者1号,阻止先驱者1号,,疯狂的先驱者1号！阻止哥布林利用它为非作歹！
,20174,疯狂的先驱者1号,阻止先驱者1号,,疯狂的先驱者1号！阻止哥布林利用它为非作歹！
,20175,疯狂的先驱者1号,阻止先驱者1号,,疯狂的先驱者1号！阻止哥布林利用它为非作歹！
,20176,雷鸣大陆志（三）,夺回雷鸣大陆志（三）,,历史让人明智，请找回雷鸣大陆志（三）。
,20177,雷鸣大陆志（三）,夺回雷鸣大陆志（三）,,历史让人明智，请找回雷鸣大陆志（三）。
,20178,雷鸣大陆志（三）,夺回雷鸣大陆志（三）,,历史让人明智，请找回雷鸣大陆志（三）。
,20179,雷鸣大陆志（三）,夺回雷鸣大陆志（三）,,历史让人明智，请找回雷鸣大陆志（三）。
,20180,雷鸣大陆志（三）,夺回雷鸣大陆志（三）,,历史让人明智，请找回雷鸣大陆志（三）。
,20286,密信,将密信交给密探,,绝密！请确保将密信交给探员先生，不容有错。
,20287,密信,将密信交给密探,,绝密！请确保将密信交给探员先生，不容有错。
,20288,密信,将密信交给密探,,绝密！请确保将密信交给探员先生，不容有错。
,20289,密信,将密信交给密探,,绝密！请确保将密信交给探员先生，不容有错。
,20290,密信,将密信交给密探,,绝密！请确保将密信交给探员先生，不容有错。
,20291,佣兵托尼与酒,送至佣兵托尼处,,无酒不欢！佣兵托尼需要朗姆酒让他忘掉一切。
,20292,佣兵托尼与酒,送至佣兵托尼处,,无酒不欢！佣兵托尼需要朗姆酒让他忘掉一切。
,20293,佣兵托尼与酒,送至佣兵托尼处,,无酒不欢！佣兵托尼需要朗姆酒让他忘掉一切。
,20294,佣兵托尼与酒,送至佣兵托尼处,,无酒不欢！佣兵托尼需要朗姆酒让他忘掉一切。
,20295,佣兵托尼与酒,送至佣兵托尼处,,无酒不欢！佣兵托尼需要朗姆酒让他忘掉一切。
,20296,背叛者,战胜狼人基德[count 1],,军队的背叛者？危险，有狼人出没。
,20297,背叛者,战胜狼人基德[count 1],,军队的背叛者？危险，有狼人出没。
,20298,背叛者,战胜狼人基德[count 1],,军队的背叛者？危险，有狼人出没。
,20299,背叛者,战胜狼人基德[count 1],,军队的背叛者？危险，有狼人出没。
,20300,背叛者,战胜狼人基德[count 1],,军队的背叛者？危险，有狼人出没。
,20301,保命之物,将大剑交给佣兵托尼,,缪吉克辉曾被托尼救过，请将这大剑交给他的恩人。
,20302,保命之物,将大剑交给佣兵托尼,,缪吉克辉曾被托尼救过，请将这大剑交给他的恩人。
,20303,保命之物,将大剑交给佣兵托尼,,缪吉克辉曾被托尼救过，请将这大剑交给他的恩人。
,20304,保命之物,将大剑交给佣兵托尼,,缪吉克辉曾被托尼救过，请将这大剑交给他的恩人。
,20305,保命之物,将大剑交给佣兵托尼,,缪吉克辉曾被托尼救过，请将这大剑交给他的恩人。
,20306,驱逐恶灵,亡魂死徒[count 1],,恶灵出没！自哀嚎神殿逃出的怪物，讨伐它们吧！
,20307,驱逐恶灵,亡魂死徒[count 1],,恶灵出没！自哀嚎神殿逃出的怪物，讨伐它们吧！
,20308,驱逐恶灵,亡魂死徒[count 1],,恶灵出没！自哀嚎神殿逃出的怪物，讨伐它们吧！
,20309,驱逐恶灵,亡魂死徒[count 1],,恶灵出没！自哀嚎神殿逃出的怪物，讨伐它们吧！
,20310,驱逐恶灵,亡魂死徒[count 1],,恶灵出没！自哀嚎神殿逃出的怪物，讨伐它们吧！
,20311,亡灵武器,找回亡灵武器[count 1],,亡魂死士重临世间，请从他手上夺回利剑。
,20312,亡灵武器,找回亡灵武器[count 1],,亡魂死士重临世间，请从他手上夺回利剑。
,20313,亡灵武器,找回亡灵武器[count 1],,亡魂死士重临世间，请从他手上夺回利剑。
,20314,亡灵武器,找回亡灵武器[count 1],,亡魂死士重临世间，请从他手上夺回利剑。
,20315,亡灵武器,找回亡灵武器[count 1],,亡魂死士重临世间，请从他手上夺回利剑。
,20316,捕捉黑骑士,黑骑士[count 1],,皇家研究院发布重大悬赏：通缉黑骑士。
,20317,捕捉黑骑士,黑骑士[count 1],,皇家研究院发布重大悬赏：通缉黑骑士。
,20318,捕捉黑骑士,黑骑士[count 1],,皇家研究院发布重大悬赏：通缉黑骑士。
,20319,捕捉黑骑士,黑骑士[count 1],,皇家研究院发布重大悬赏：通缉黑骑士。
,20320,捕捉黑骑士,黑骑士[count 1],,皇家研究院发布重大悬赏：通缉黑骑士。
,20321,佣兵托尼的麻烦,战胜北方暴君[count 1],,熊人出没！请为被围困的佣兵托尼伸出援手。
,20322,佣兵托尼的麻烦,战胜北方暴君[count 1],,熊人出没！请为被围困的佣兵托尼伸出援手。
,20323,佣兵托尼的麻烦,战胜北方暴君[count 1],,熊人出没！请为被围困的佣兵托尼伸出援手。
,20324,佣兵托尼的麻烦,战胜北方暴君[count 1],,熊人出没！请为被围困的佣兵托尼伸出援手。
,20325,佣兵托尼的麻烦,战胜北方暴君[count 1],,熊人出没！请为被围困的佣兵托尼伸出援手。
,20326,雷鸣大陆志（五）,雷鸣大陆志（五）,,历史需要不断被发掘！找到雷鸣大陆志（五）。
,20327,雷鸣大陆志（五）,雷鸣大陆志（五）,,历史需要不断被发掘！找到雷鸣大陆志（五）。
,20328,雷鸣大陆志（五）,雷鸣大陆志（五）,,历史需要不断被发掘！找到雷鸣大陆志（五）。
,20329,雷鸣大陆志（五）,雷鸣大陆志（五）,,历史需要不断被发掘！找到雷鸣大陆志（五）。
,20330,雷鸣大陆志（五）,雷鸣大陆志（五）,,历史需要不断被发掘！找到雷鸣大陆志（五）。
,20080,会长的信件,送信给大卫,,会长大人写给大卫的信，请将它送到，不许偷看！
,20081,会长的信件,送信给大卫,,会长大人写给大卫的信，请将它送到，不许偷看！
,20082,会长的信件,送信给大卫,,会长大人写给大卫的信，请将它送到，不许偷看！
,20083,会长的信件,送信给大卫,,会长大人写给大卫的信，请将它送到，不许偷看！
,20084,会长的信件,送信给大卫,,会长大人写给大卫的信，请将它送到，不许偷看！
,20085,工会的物资,送物资给办事员,,罗兰镇办事员物资匮乏！劳动楷模请立即出发。
,20086,工会的物资,送物资给办事员,,罗兰镇办事员物资匮乏！劳动楷模请立即出发。
,20087,工会的物资,送物资给办事员,,罗兰镇办事员物资匮乏！劳动楷模请立即出发。
,20088,工会的物资,送物资给办事员,,罗兰镇办事员物资匮乏！劳动楷模请立即出发。
,20089,工会的物资,送物资给办事员,,罗兰镇办事员物资匮乏！劳动楷模请立即出发。
,20090,捉迷藏小女孩,寻找捉迷藏小女孩,,十万火急！请找回在罗兰镇玩捉迷藏走失的女孩。
,20091,捉迷藏小女孩,寻找捉迷藏小女孩,,十万火急！请找回在罗兰镇玩捉迷藏走失的女孩。
,20092,捉迷藏小女孩,寻找捉迷藏小女孩,,十万火急！请找回在罗兰镇玩捉迷藏走失的女孩。
,20093,捉迷藏小女孩,寻找捉迷藏小女孩,,十万火急！请找回在罗兰镇玩捉迷藏走失的女孩。
,20094,捉迷藏小女孩,寻找捉迷藏小女孩,,十万火急！请找回在罗兰镇玩捉迷藏走失的女孩。
,20095,护送糕点,送往大卫家,,你需要将美味的糕点送给镇长，说不定你也能尝到哦！
,20096,护送糕点,送往大卫家,,你需要将美味的糕点送给镇长，说不定你也能尝到哦！
,20097,护送糕点,送往大卫家,,你需要将美味的糕点送给镇长，说不定你也能尝到哦！
,20098,护送糕点,送往大卫家,,你需要将美味的糕点送给镇长，说不定你也能尝到哦！
,20099,护送糕点,送往大卫家,,你需要将美味的糕点送给镇长，说不定你也能尝到哦！
,20100,驱逐玫瑰团,玫瑰团追随者[count 1],,玫瑰团出没！为美好的小镇驱逐入侵者。
,20101,驱逐玫瑰团,玫瑰团追随者[count 1],,玫瑰团出没！为美好的小镇驱逐入侵者。
,20102,驱逐玫瑰团,玫瑰团追随者[count 1],,玫瑰团出没！为美好的小镇驱逐入侵者。
,20103,驱逐玫瑰团,玫瑰团追随者[count 1],,玫瑰团出没！为美好的小镇驱逐入侵者。
,20104,驱逐玫瑰团,玫瑰团追随者[count 1],,玫瑰团出没！为美好的小镇驱逐入侵者。
,20105,黑吃黑,夺回被抢物资,,紧急紧急！请夺回被抢的重要物资。
,20106,黑吃黑,夺回被抢物资,,紧急紧急！请夺回被抢的重要物资。
,20107,黑吃黑,夺回被抢物资,,紧急紧急！请夺回被抢的重要物资。
,20108,黑吃黑,夺回被抢物资,,紧急紧急！请夺回被抢的重要物资。
,20109,黑吃黑,夺回被抢物资,,紧急紧急！请夺回被抢的重要物资。
,20110,盗贼奸细,寻找奸细,,奸细乔装打扮混入了村镇，请擦亮眼睛将他找出来。
,20111,盗贼奸细,寻找奸细,,奸细乔装打扮混入了村镇，请擦亮眼睛将他找出来。
,20112,盗贼奸细,寻找奸细,,奸细乔装打扮混入了村镇，请擦亮眼睛将他找出来。
,20113,盗贼奸细,寻找奸细,,奸细乔装打扮混入了村镇，请擦亮眼睛将他找出来。
,20114,盗贼奸细,寻找奸细,,奸细乔装打扮混入了村镇，请擦亮眼睛将他找出来。
,20115,掏蜂窝的居民,找到库里奇,,有人被叮了？没两下子别惹蜂后！快去帮忙吧！
,20116,掏蜂窝的居民,找到库里奇,,有人被叮了？没两下子别惹蜂后！快去帮忙吧！
,20117,掏蜂窝的居民,找到库里奇,,有人被叮了？没两下子别惹蜂后！快去帮忙吧！
,20118,掏蜂窝的居民,找到库里奇,,有人被叮了？没两下子别惹蜂后！快去帮忙吧！
,20119,掏蜂窝的居民,找到库里奇,,有人被叮了？没两下子别惹蜂后！快去帮忙吧！
,20120,雷鸣大陆志（二）,获得雷鸣大陆志（二）,,雷鸣大陆有着深远的历史，请找回雷鸣大陆志（二）。
,20121,雷鸣大陆志（二）,获得雷鸣大陆志（二）,,雷鸣大陆有着深远的历史，请找回雷鸣大陆志（二）。
,20122,雷鸣大陆志（二）,获得雷鸣大陆志（二）,,雷鸣大陆有着深远的历史，请找回雷鸣大陆志（二）。
,20123,雷鸣大陆志（二）,获得雷鸣大陆志（二）,,雷鸣大陆有着深远的历史，请找回雷鸣大陆志（二）。
,20124,雷鸣大陆志（二）,获得雷鸣大陆志（二）,,雷鸣大陆有着深远的历史，请找回雷鸣大陆志（二）。
,10206,名誉守卫战,去神殿调查,,
,10207,名誉守卫战,战胜卫兵,,
,10210,大帝之子,寻找卡诺萨之光,,
,10191,风波又起,请教特罗德,,
,10192,风波又起,了解赫丽的担忧,,
,10193,失踪的泰雷,治疗重伤的泰雷,,
,10194,良药难寻,获得药品,,
,10195,泰雷的回忆,给泰雷喂药,,
,10196,失踪的泰雷,泰雷的自诉,,
,10197,泰雷的回忆,泰雷的请求,,
,10198,消失的入口,圣界的野心,,
,10199,消失的入口,战胜铠甲幽灵,,
,10200,消失的入口,往深处去,,
,10201,消失的入口,战胜驭魂法师,,
,10202,消失的入口,前往大帝重刃的所在,,
,10203,消失的入口,战胜弑魂领主,,
,10204,消失的入口,破坏封印,,
,10205,消失的入口,追击萨米尔,,
,20186,管家的信件,将信件交给约瑞克,,管家约瑞克的信件，和他说话记得压住自己的暴脾气。
,20187,管家的信件,将信件交给约瑞克,,管家约瑞克的信件，和他说话记得压住自己的暴脾气。
,20188,管家的信件,将信件交给约瑞克,,管家约瑞克的信件，和他说话记得压住自己的暴脾气。
,20189,管家的信件,将信件交给约瑞克,,管家约瑞克的信件，和他说话记得压住自己的暴脾气。
,20190,管家的信件,将信件交给约瑞克,,管家约瑞克的信件，和他说话记得压住自己的暴脾气。
,20191,管家的茶叶,管家的茶叶,,湖畔镇的顶级茶叶！来自管家约瑞克的护送委托。
,20192,管家的茶叶,管家的茶叶,,湖畔镇的顶级茶叶！来自管家约瑞克的护送委托。
,20193,管家的茶叶,管家的茶叶,,湖畔镇的顶级茶叶！来自管家约瑞克的护送委托。
,20194,管家的茶叶,管家的茶叶,,湖畔镇的顶级茶叶！来自管家约瑞克的护送委托。
,20195,管家的茶叶,管家的茶叶,,湖畔镇的顶级茶叶！来自管家约瑞克的护送委托。
,20196,寻找失踪的士兵,寻找失踪的士兵[count 1],,士兵神秘消失。注意！阿克莱斯有丧尸出没！
,20197,寻找失踪的士兵,寻找失踪的士兵[count 1],,士兵神秘消失。注意！阿克莱斯有丧尸出没！
,20198,寻找失踪的士兵,寻找失踪的士兵[count 1],,士兵神秘消失。注意！阿克莱斯有丧尸出没！
,20199,寻找失踪的士兵,寻找失踪的士兵[count 1],,士兵神秘消失。注意！阿克莱斯有丧尸出没！
,20200,寻找失踪的士兵,寻找失踪的士兵[count 1],,士兵神秘消失。注意！阿克莱斯有丧尸出没！
,20201,生活必需品,带生活用品给办事员,,生活无比的艰难，请将每月的生活物资交给办事员。
,20202,生活必需品,带生活用品给办事员,,生活无比的艰难，请将每月的生活物资交给办事员。
,20203,生活必需品,带生活用品给办事员,,生活无比的艰难，请将每月的生活物资交给办事员。
,20204,生活必需品,带生活用品给办事员,,生活无比的艰难，请将每月的生活物资交给办事员。
,20205,生活必需品,带生活用品给办事员,,生活无比的艰难，请将每月的生活物资交给办事员。
,20206,驱逐不死丧尸,不死丧尸[count 1],,对付不死者，别想着把它们打倒，而是把他们赶走。
,20207,驱逐不死丧尸,不死丧尸[count 1],,对付不死者，别想着把它们打倒，而是把他们赶走。
,20208,驱逐不死丧尸,不死丧尸[count 1],,对付不死者，别想着把它们打倒，而是把他们赶走。
,20209,驱逐不死丧尸,不死丧尸[count 1],,对付不死者，别想着把它们打倒，而是把他们赶走。
,20210,驱逐不死丧尸,不死丧尸[count 1],,对付不死者，别想着把它们打倒，而是把他们赶走。
,20211,亡者之花,采集亡者之花,,没有买卖就没有杀害，可怕的花朵背后是高价的悬赏。
,20212,亡者之花,采集亡者之花,,没有买卖就没有杀害，可怕的花朵背后是高价的悬赏。
,20213,亡者之花,采集亡者之花,,没有买卖就没有杀害，可怕的花朵背后是高价的悬赏。
,20214,亡者之花,采集亡者之花,,没有买卖就没有杀害，可怕的花朵背后是高价的悬赏。
,20215,亡者之花,采集亡者之花,,没有买卖就没有杀害，可怕的花朵背后是高价的悬赏。
,20216,北方的强盗,赶走强盗[count 1],,左相的宝藏吗？居然有人真的相信了。
,20217,北方的强盗,赶走强盗[count 1],,左相的宝藏吗？居然有人真的相信了。
,20218,北方的强盗,赶走强盗[count 1],,左相的宝藏吗？居然有人真的相信了。
,20219,北方的强盗,赶走强盗[count 1],,左相的宝藏吗？居然有人真的相信了。
,20220,北方的强盗,赶走强盗[count 1],,左相的宝藏吗？居然有人真的相信了。
,20221,吓人的食人怪,战胜食人怪奥顿[count 1],,食人怪出没！为吓哭的孩子讨回公道。
,20222,吓人的食人怪,战胜食人怪奥顿[count 1],,食人怪出没！为吓哭的孩子讨回公道。
,20223,吓人的食人怪,战胜食人怪奥顿[count 1],,食人怪出没！为吓哭的孩子讨回公道。
,20224,吓人的食人怪,战胜食人怪奥顿[count 1],,食人怪出没！为吓哭的孩子讨回公道。
,20225,吓人的食人怪,战胜食人怪奥顿[count 1],,食人怪出没！为吓哭的孩子讨回公道。
,40000,苍白獠牙特纳,苍白獠牙特纳[count 1],,
